train	lucene-solr-user	0	2017	1	0	<d7868c46-d403-8519-3fe4-750e97ee8191@gmx.net>	Tue, 03 Jan, 12:40	Hendrik Haddorp	HDFS support maturity
train	lucene-solr-user	0	2017	1	1	<CALAQ4HvwPNArP0m-zR4YFHk9fnR+U+xKkq1Aub=8seEk2DsrJQ@mail.gmail.com>	Tue, 03 Jan, 13:41	Mike Thomsen	Re: HDFS support maturity
train	lucene-solr-user	0	2017	1	0	<1483448214882-4312033.post@n3.nabble.com>	Tue, 03 Jan, 12:56	Reagan Philip	Unity.SolrNetIntegration with Solr basic-authentication
train	lucene-solr-user	0	2017	1	1	<1d39670a-44c2-050c-e8d0-c2384ade11ff@elyograg.org>	Tue, 03 Jan, 14:42	Shawn Heisey	Re: Unity.SolrNetIntegration with Solr basic-authentication
train	lucene-solr-user	0	2017	1	0	<CAO7hx-_gKW6HZQ+a5hFWygZSoDJrO5U=1Rzm+iV=h7ExjYO84A@mail.gmail.com>	Tue, 03 Jan, 15:16	dinesh naik	how to achieve mulitple wild card searches in solr 5.2.1
train	lucene-solr-user	0	2017	1	1	<CAN4YXve_0Gy5DG+XWgHZbr-uymqyrztiveZimjR_A1sPp8LbAQ@mail.gmail.com>	Tue, 03 Jan, 21:22	Erick Erickson	Re: how to achieve mulitple wild card searches in solr 5.2.1
train	lucene-solr-user	0	2017	1	2	<CAO7hx-9+dv3jcfjY8zmbKU17Z41qrskzoq27ZcyDTU-B=8zPcg@mail.gmail.com>	Tue, 10 Jan, 15:20	dinesh naik	Re: how to achieve mulitple wild card searches in solr 5.2.1
train	lucene-solr-user	0	2017	1	3	<CAN4YXveaFj92+q04bkRqBJ+gLjRU_aD7wfe5vG4kh04+5crcKg@mail.gmail.com>	Wed, 11 Jan, 00:14	Erick Erickson	Re: how to achieve mulitple wild card searches in solr 5.2.1
train	lucene-solr-user	0	2017	1	1	<CAKTEqfkDwLELAVhEb-tHaXZ+TsBdVQaa-e=ctqiBSAJPFWh+=Q@mail.gmail.com>	Tue, 03 Jan, 16:08	Webster Homer	Re: CDCR logging is Needlessly verbose, fills up the file system fast
train	lucene-solr-user	0	2017	1	2	<D0B72534-A6EC-4C0B-9B90-0D4D9A36A933@flax.co.uk>	Tue, 03 Jan, 16:13	Alan Woodward	Re: CDCR logging is Needlessly verbose, fills up the file system fast
train	lucene-solr-user	0	2017	1	3	<CAKTEqf=VMPGtWe-jGNsvutZdL2F3U+2L56j2DT20wWBpsr3_2A@mail.gmail.com>	Tue, 03 Jan, 20:12	Webster Homer	Re: CDCR logging is Needlessly verbose, fills up the file system fast
train	lucene-solr-user	0	2017	1	4	<6b3168cf-ac67-9d86-3e64-2fa829f63dcf@elyograg.org>	Tue, 03 Jan, 23:10	Shawn Heisey	Re: CDCR logging is Needlessly verbose, fills up the file system fast
train	lucene-solr-user	0	2017	1	5	<CAKTEqfm0-ODMXR5hS63N1Tn87vC36tOEd69g_R7KziAuMuaYiw@mail.gmail.com>	Fri, 06 Jan, 15:21	Webster Homer	Re: CDCR logging is Needlessly verbose, fills up the file system fast
train	lucene-solr-user	0	2017	1	6	<08848ed0-0b88-d7a8-2efb-12a3f84383e7@elyograg.org>	Fri, 06 Jan, 15:52	Shawn Heisey	Re: CDCR logging is Needlessly verbose, fills up the file system fast
train	lucene-solr-user	0	2017	1	1	<d40466a8-991f-60a9-220d-2516cf40766f@elyograg.org>	Tue, 10 Jan, 04:07	Shawn Heisey	Re: CDCR logging is Needlessly verbose, fills up the file system fast
train	lucene-solr-user	0	2017	1	2	<CAKTEqfmMfMYhae+EQ3760zUCRbvDGnQzy6Le63FzT=Z55mAs5g@mail.gmail.com>	Tue, 10 Jan, 17:16	Webster Homer	Re: CDCR logging is Needlessly verbose, fills up the file system fast
train	lucene-solr-user	0	2017	1	0	<CAHsXEHWLRUgosfqb87WK058Vd_WKdt9KBO-WMMGexY=B8M7SWA@mail.gmail.com>	Tue, 03 Jan, 16:41	Furkan KAMACI	Query Elevation Component as a Managed Resource
train	lucene-solr-user	0	2017	1	1	<1483937042924-4313034.post@n3.nabble.com>	Mon, 09 Jan, 04:44	Jeffery Yuan	Re: Query Elevation Component as a Managed Resource
train	lucene-solr-user	0	2017	1	2	<CAHsXEHVJmn58A5W-bgxOqmGFhw=4_8EDP5c==SpJNSjRF9+7=Q@mail.gmail.com>	Tue, 10 Jan, 12:53	Furkan KAMACI	Re: Query Elevation Component as a Managed Resource
train	lucene-solr-user	0	2017	1	3	<1484074072723-4313380.post@n3.nabble.com>	Tue, 10 Jan, 18:47	Jeffery Yuan	Re: Query Elevation Component as a Managed Resource
train	lucene-solr-user	0	2017	1	0	<f92fcae066c2438da9b7cb67d7a12c7f@CY1PR0601MB024.008f.mgd2.msft.net>	Tue, 03 Jan, 17:35	Jennifer Coston	Can I use SolrJ 6.3.0 to talk to a Solr 5.2.3 server?
train	lucene-solr-user	0	2017	1	1	<CAHsXEHU9_Jr0sVo+nK2jd2yYGj+GEL26w-wd3iS-NiLOxYCKvw@mail.gmail.com>	Tue, 03 Jan, 18:21	Furkan KAMACI	Re: Can I use SolrJ 6.3.0 to talk to a Solr 5.2.3 server?
train	lucene-solr-user	0	2017	1	1	<6e166947-52fc-69a0-494f-98d4a204cb4f@elyograg.org>	Tue, 03 Jan, 19:30	Shawn Heisey	Re: Can I use SolrJ 6.3.0 to talk to a Solr 5.2.3 server?
train	lucene-solr-user	0	2017	1	2	<c389589cc992412cb29334c3261ea97d@CY1PR0601MB024.008f.mgd2.msft.net>	Tue, 03 Jan, 21:35	Jennifer Coston	RE: Can I use SolrJ 6.3.0 to talk to a Solr 5.2.3 server?
train	lucene-solr-user	0	2017	1	2	<d1d2b55c812e466fadb3a3ba0edce8ee@CY1PR0601MB024.008f.mgd2.msft.net>	Wed, 04 Jan, 15:29	Jennifer Coston	RE: Can I use SolrJ 6.3.0 to talk to a Solr 5.2.3 server?
train	lucene-solr-user	0	2017	1	3	<ddb0d3a9-e636-6ca6-f7fd-7c43c6b7d3db@elyograg.org>	Wed, 04 Jan, 16:08	Shawn Heisey	Re: Can I use SolrJ 6.3.0 to talk to a Solr 5.2.3 server?
train	lucene-solr-user	0	2017	1	0	<CAGJhnrkDGUbHNNyuKTjddgq2Ra1v_uUeqUWaOShc_6FrgeqaBg@mail.gmail.com>	Tue, 03 Jan, 18:20	Jake Gillespie	How to load plugins with Solr 4.9 and SolrCloud
train	lucene-solr-user	0	2017	1	1	<zarafa.586bf4b7.090f.5b633d4d13ffb1e4@mail1.ams.nl.openindex.io>	Tue, 03 Jan, 19:00	Markus Jelsma	RE: How to load plugins with Solr 4.9 and SolrCloud
train	lucene-solr-user	0	2017	1	1	<4009f826-2b5f-6396-6f18-3cc4f32d6186@elyograg.org>	Tue, 03 Jan, 19:29	Shawn Heisey	Re: How to load plugins with Solr 4.9 and SolrCloud
train	lucene-solr-user	0	2017	1	0	<e084653c-da7e-bb95-ba70-4d5c113e5a13@gmail.com>	Tue, 03 Jan, 23:46	Joe Obernberger	Random Streaming Function not there? SolrCloud 6.3.0
train	lucene-solr-user	0	2017	1	1	<CAE4tqLMMtRmF+0b9GkXTGd0rFXJYGuV-A==gt+vtvcd-nzBQjw@mail.gmail.com>	Wed, 04 Jan, 00:59	Joel Bernstein	Re: Random Streaming Function not there? SolrCloud 6.3.0
train	lucene-solr-user	0	2017	1	2	<CAE4tqLOy2QKGJTT6w9HKsmJ1aSRxObLPkiV7OBO3Czk6D_USbg@mail.gmail.com>	Wed, 04 Jan, 01:52	Joel Bernstein	Re: Random Streaming Function not there? SolrCloud 6.3.0
train	lucene-solr-user	0	2017	1	3	<f45ba08f-e15d-9a45-86cf-e84102325488@gmail.com>	Wed, 04 Jan, 02:04	Joe Obernberger	Re: Random Streaming Function not there? SolrCloud 6.3.0
train	lucene-solr-user	0	2017	1	4	<CAE4tqLOnRBk0Rqm8uuA6ygOcn0v7eU2C+32jpazRnL9AT4MZHg@mail.gmail.com>	Wed, 04 Jan, 15:55	Joel Bernstein	Re: Random Streaming Function not there? SolrCloud 6.3.0
train	lucene-solr-user	0	2017	1	0	<20170104085549.2132581yjg0p7wqt@admin.s14.ip-projects.de>	Wed, 04 Jan, 07:55	sn0...@ulysses-erp.com	Solr ACL Plugin Windows
train	lucene-solr-user	0	2017	1	1	<CALAQ4HtD9pBk3gX3Y9EY3genc8aswL+FXJ8MjktBW+RFiCxdZQ@mail.gmail.com>	Wed, 04 Jan, 12:36	Mike Thomsen	Re: Solr ACL Plugin Windows
train	lucene-solr-user	0	2017	1	2	<F9E5CBE3-7507-4BB6-80E8-AB8182871990@gmail.com>	Wed, 04 Jan, 13:37	Erik Hatcher	Re: Solr ACL Plugin Windows
train	lucene-solr-user	0	2017	1	1	<CAEttBSie6Qp36dbZGkpQZBi86+dpLkvB7tasfTvG97mXxUohxQ@mail.gmail.com>	Wed, 04 Jan, 10:45	kshitij tyagi	Re: Queries regarding solr cache
train	lucene-solr-user	0	2017	1	2	<5009cd68-830d-bb47-9b15-fa39b81c884c@elyograg.org>	Wed, 04 Jan, 14:48	Shawn Heisey	Re: Queries regarding solr cache
train	lucene-solr-user	0	2017	1	0	<8ac29c78-a054-a611-bfd7-1254a687ec98@gmx.net>	Wed, 04 Jan, 12:46	Hendrik Haddorp	ClusterStateMutator
train	lucene-solr-user	0	2017	1	1	<CAOOKt52nFoWkNrf1TYs6hVsMSHvhW1O=Hu+WtL4E85dfkLXxDg@mail.gmail.com>	Wed, 04 Jan, 15:41	Shalin Shekhar Mangar	Re: ClusterStateMutator
train	lucene-solr-user	0	2017	1	2	<2edbc5af-ef61-9c21-7786-de87d5b3f176@gmx.net>	Wed, 04 Jan, 19:12	Hendrik Haddorp	Re: ClusterStateMutator
train	lucene-solr-user	0	2017	1	3	<CAN4YXvf+X2hp321RrXis2EVJ0HWa+NN71Un5QxJacaX1TtXZNg@mail.gmail.com>	Wed, 04 Jan, 21:10	Erick Erickson	Re: ClusterStateMutator
train	lucene-solr-user	0	2017	1	4	<27e5b720-fab5-5394-8efe-e2f008b170d7@gmx.net>	Wed, 04 Jan, 21:22	Hendrik Haddorp	Re: ClusterStateMutator
train	lucene-solr-user	0	2017	1	5	<CAN4YXveT=dPzT=1Q_PeK_+-Q0RoekaD9U7L3Dh1FKAbBn5_Kkw@mail.gmail.com>	Thu, 05 Jan, 01:33	Erick Erickson	Re: ClusterStateMutator
train	lucene-solr-user	0	2017	1	6	<aff61724-8062-ce1c-9247-7349a3c47347@gmx.net>	Thu, 05 Jan, 11:42	Hendrik Haddorp	Re: ClusterStateMutator
train	lucene-solr-user	0	2017	1	7	<d77dfd57-acc4-ff24-5fd7-c70f81b5d6d2@gmx.net>	Thu, 05 Jan, 12:30	Hendrik Haddorp	Re: ClusterStateMutator
train	lucene-solr-user	0	2017	1	0	<20170104161229.15124nte7y8lqxgg@admin.s14.ip-projects.de>	Wed, 04 Jan, 15:12	sn0...@ulysses-erp.com	update/extract override ExtractTyp
train	lucene-solr-user	0	2017	1	1	<b8b952f0-9f11-07b0-2529-dfd2fe7a5fed@elyograg.org>	Wed, 04 Jan, 16:10	Shawn Heisey	Re: update/extract override ExtractTyp
train	lucene-solr-user	0	2017	1	0	<20170104175034.19225tj8y6x9zfwo@admin.s14.ip-projects.de>	Wed, 04 Jan, 16:50	sn0...@ulysses-erp.com	Zip Bomb Exception in HTML File
train	lucene-solr-user	0	2017	1	1	<CAN4YXvcmQyWOeX1q7=qpa6z3m41vzT_wVAFg1GDCkCMRG14hLQ@mail.gmail.com>	Wed, 04 Jan, 17:19	Erick Erickson	Re: Zip Bomb Exception in HTML File
train	lucene-solr-user	0	2017	1	2	<SN1PR09MB1069F9377C919ABA3A18BC1CC7610@SN1PR09MB1069.namprd09.prod.outlook.com>	Wed, 04 Jan, 19:23	Allison, Timothy B.	RE: Zip Bomb Exception in HTML File
train	lucene-solr-user	0	2017	1	1	<CALo_M1_Tfy9raMSuqLpLDKUWoZuQKcFk=5NorgfJtvj_NKM+qA@mail.gmail.com>	Wed, 04 Jan, 19:53	Bryan Bende	Re: Solr 6.x : howto create a core in (embedded) CoreConatiner
train	lucene-solr-user	0	2017	1	0	<CAA70BoX9F3DKi2JGB+5O6Nm9Lr4CwwtQVk8v6BENKwFvcD=ttw@mail.gmail.com>	Wed, 04 Jan, 20:43	Chetas Joshi	Solr Initialization failure
train	lucene-solr-user	0	2017	1	1	<b454ecbe-267d-5f22-72a3-71aa254ffc05@elyograg.org>	Thu, 05 Jan, 00:11	Shawn Heisey	Re: Solr Initialization failure
train	lucene-solr-user	0	2017	1	2	<CAA70BoXEbvSnYq8m1RCY+6J3RA5zABVqT7zwz8UWYOgQZqFYhQ@mail.gmail.com>	Thu, 05 Jan, 01:46	Chetas Joshi	Re: Solr Initialization failure
train	lucene-solr-user	0	2017	1	1	<1483602543711-4312459.post@n3.nabble.com>	Thu, 05 Jan, 07:49	Jeffery Yuan	Re: SolrJ doesn't work with Json facet api
train	lucene-solr-user	0	2017	1	2	<46170964.427134.1483608809681@mail.yahoo.com>	Thu, 05 Jan, 09:33	Sandeep Khanzode	Re: SolrJ doesn't work with Json facet api
train	lucene-solr-user	0	2017	1	0	<1483603355440-4312462.post@n3.nabble.com>	Thu, 05 Jan, 08:02	Jeffery Yuan	How to train the model using user clicks when use ltr(learning to rank) module?
train	lucene-solr-user	0	2017	1	1	<BN3PR14MB0868D4B0B308CCE01829F6C0C1600@BN3PR14MB0868.namprd14.prod.outlook.com>	Thu, 05 Jan, 08:09	Will Martin	Re: How to train the model using user clicks when use ltr(learning to rank) module?
train	lucene-solr-user	0	2017	1	2	<1483648396109-4312592.post@n3.nabble.com>	Thu, 05 Jan, 20:33	Jeffery Yuan	Re: How to train the model using user clicks when use ltr(learning to rank) module?
train	lucene-solr-user	0	2017	1	3	<BN3PR14MB0868665F3A6D9F9662431860C1630@BN3PR14MB0868.namprd14.prod.outlook.com>	Fri, 06 Jan, 03:56	Will Martin	Re: How to train the model using user clicks when use ltr(learning to rank) module?
train	lucene-solr-user	0	2017	1	1	<1484217605029-4313688.post@n3.nabble.com>	Thu, 12 Jan, 10:40	alessandro.benedetti	Re: How to train the model using user clicks when use ltr(learning to rank) module?
train	lucene-solr-user	0	2017	1	0	<20170105093455.13226yiuo9ro7480@admin.s14.ip-projects.de>	Thu, 05 Jan, 08:34	sn0...@ulysses-erp.com	Solr query *:* timeout
train	lucene-solr-user	0	2017	1	1	<20170105095156.14728ygjdg9bpv74@admin.s14.ip-projects.de>	Thu, 05 Jan, 08:51	sn0...@ulysses-erp.com	Re: Solr query *:* timeout
train	lucene-solr-user	0	2017	1	2	<20170105201300.6341248zm81v7f0g@admin.s14.ip-projects.de>	Thu, 05 Jan, 19:13	sn0...@ulysses-erp.com	Facet date - autogap
train	lucene-solr-user	0	2017	1	3	<etPan.58722801.ab810a.b2ee@gmail.com>	Sun, 08 Jan, 11:52	Stefan Matheis	Re: Facet date - autogap
train	lucene-solr-user	0	2017	1	0	<DB6PR0202MB287228AF2CB854DE400F3E56EE600@DB6PR0202MB2872.eurprd02.prod.outlook.com>	Thu, 05 Jan, 10:08	Sebastian Riemer	Search for ISBN-like identifiers
train	lucene-solr-user	0	2017	1	1	<CAN4YXveC+H-fTsczNyUeMbYaPWntdZhiadSnOXLOdYbLDz+DwA@mail.gmail.com>	Thu, 05 Jan, 17:38	Erick Erickson	Re: Search for ISBN-like identifiers
train	lucene-solr-user	0	2017	1	1	<a3fcfb82-69a7-448e-0c77-0d1e4afbc112@elyograg.org>	Thu, 05 Jan, 17:58	Shawn Heisey	Re: Search for ISBN-like identifiers
train	lucene-solr-user	0	2017	1	1	<947700F8-3AF8-4693-AEF7-087276C6A22C@gmail.com>	Thu, 05 Jan, 18:10	Erik Hatcher	Re: Search for ISBN-like identifiers
train	lucene-solr-user	0	2017	1	2	<DB6PR0202MB287282ACE2231F1808C42C31EE600@DB6PR0202MB2872.eurprd02.prod.outlook.com>	Thu, 05 Jan, 18:40	Sebastian Riemer	AW: Search for ISBN-like identifiers
train	lucene-solr-user	0	2017	1	3	<CAEPEPJLxPXzTUs8XtzBPrB_vT1jUWDkeStfJxsLNYftD13LV4A@mail.gmail.com>	Thu, 05 Jan, 18:57	Josh Lincoln	Re: Search for ISBN-like identifiers
train	lucene-solr-user	0	2017	1	4	<1d8fa8fa60064709a7458d43066e4bc4@GP-HAM-EXC-P01.civpen.gepf.gov.za>	Tue, 17 Jan, 19:26	Moenieb Davids	RE: Search for ISBN-like identifiers
train	lucene-solr-user	0	2017	1	0	<CAEttBShrE3jAXvpMH_h2LGSwWKVedp97Ea_UXAE=Dk2sONoX1g@mail.gmail.com>	Thu, 05 Jan, 10:10	kshitij tyagi	Solr json facet api
train	lucene-solr-user	0	2017	1	0	<c7367b38002f420b89588f74cc84d9c8@Exchange2013.mysigndomain.corp>	Thu, 05 Jan, 13:16	Clemens Wyss DEV	Howto reload &quot;all&quot; cores?
train	lucene-solr-user	0	2017	1	1	<bf5c3a43-84a6-6fdd-50cc-23e8f8056aaf@elyograg.org>	Thu, 05 Jan, 17:26	Shawn Heisey	Re: Howto reload &quot;all&quot; cores?
train	lucene-solr-user	0	2017	1	0	<20170105143058.7b90648c@mb.dbc.dk>	Thu, 05 Jan, 13:30	Morten Bøgeskov	SolrCloud different score for same document on different replicas.
train	lucene-solr-user	0	2017	1	1	<zarafa.586e4fba.6550.5c2540483cdff90c@mail1.ams.nl.openindex.io>	Thu, 05 Jan, 13:52	Markus Jelsma	RE: SolrCloud different score for same document on different replicas.
train	lucene-solr-user	0	2017	1	1	<e9dafa86-cf3a-3cc2-14ad-7626d74ef4ca@flax.co.uk>	Thu, 05 Jan, 16:31	Charlie Hull	Re: SolrCloud different score for same document on different replicas.
train	lucene-solr-user	0	2017	1	2	<CAKTEqfm+1mJs5Bnyf6ywPj5hHW7CG35M4OMKMvbne8nDkXX9=A@mail.gmail.com>	Fri, 06 Jan, 16:45	Webster Homer	Re: SolrCloud different score for same document on different replicas.
train	lucene-solr-user	0	2017	1	3	<20170109094428.71c51ecd@mb.dbc.dk>	Mon, 09 Jan, 08:44	Morten Bøgeskov	Re: SolrCloud different score for same document on different replicas.
train	lucene-solr-user	0	2017	1	2	<20170113090238.5c851ffd@mb.dbc.dk>	Fri, 13 Jan, 08:02	Morten Bøgeskov	Re: SolrCloud different score for same document on different replicas.
train	lucene-solr-user	0	2017	1	0	<b625b0c832a8437ba5b4c29f2d0664d4@Exchange2013.mysigndomain.corp>	Thu, 05 Jan, 14:21	Clemens Wyss DEV	StringIndexOutOfBoundsException &quot;in&quot; SpellCheckCollator.getCollation
train	lucene-solr-user	0	2017	1	1	<BN6PR12MB1345869E19B5A4B5007C6549967C0@BN6PR12MB1345.namprd12.prod.outlook.com>	Tue, 17 Jan, 18:14	Dyer, James	RE: StringIndexOutOfBoundsException &quot;in&quot; SpellCheckCollator.getCollation
train	lucene-solr-user	0	2017	1	0	<be9e66c69c9b43f886587c9d86348061@GP-HAM-EXC-P01.civpen.gepf.gov.za>	Thu, 05 Jan, 15:51	Moenieb Davids	LineEntityProcessor | Separator --- /update/csv | OnError
train	lucene-solr-user	0	2017	1	0	<muw6k7f14cnbftjaibm0dnyk.1483634066641@email.android.com>	Thu, 05 Jan, 16:34	sn00py	AW: Re: update/extract override ExtractTyp
train	lucene-solr-user	0	2017	1	0	<CAHh4nDdtqxNmcK1XxPNdWc+Ugr+b7KBoMwG5gCjSXYUTneZUAw@mail.gmail.com>	Thu, 05 Jan, 17:32	xavier jmlucjav	reuse a org.apache.lucene.search.Query in Solrj?
train	lucene-solr-user	0	2017	1	1	<CAF8TkC70jz=S_8NZ_z54ciD7+TRKb4ewnJ+spjQahY4L-h3oYQ@mail.gmail.com>	Thu, 05 Jan, 21:07	Mikhail Khludnev	Re: reuse a org.apache.lucene.search.Query in Solrj?
train	lucene-solr-user	0	2017	1	0	<CAMFB9emKp=FS5RAi7uL846LsR-GUmO7KUkkY-p-W6G3pv0Bysg@mail.gmail.com>	Thu, 05 Jan, 18:46	Peter Matthew Eichman	Subqueries
train	lucene-solr-user	0	2017	1	1	<CAF8TkC7nT8qekNE7oeSq7BZMod5uoVuQ1nxFHYR1=eOXpb=AHQ@mail.gmail.com>	Thu, 05 Jan, 21:38	Mikhail Khludnev	Re: Subqueries
train	lucene-solr-user	0	2017	1	2	<CAMFB9ekAfFSBj3uJS0N9H-vRRCEhrEDFg6FOf6CYfFKqM2p5ww@mail.gmail.com>	Thu, 05 Jan, 22:19	Peter Matthew Eichman	Re: Subqueries
train	lucene-solr-user	0	2017	1	3	<CAF8TkC5nnzJ2kj-zEzZvxp4sELR6ymmJ-yeoqUfEZXRC-JzXqg@mail.gmail.com>	Fri, 06 Jan, 06:56	Mikhail Khludnev	Re: Subqueries
train	lucene-solr-user	0	2017	1	4	<CAMFB9e=Wm9in_eam7S4xtLNk-iETuBO7fEXUHr+oCBj9-LkSxA@mail.gmail.com>	Fri, 06 Jan, 15:23	Peter Matthew Eichman	Re: Subqueries
train	lucene-solr-user	0	2017	1	5	<CAF8TkC4qUO6Hmmiy5TKumvE-dH=OFNGK1HcWLTJvjDbsyVfiwQ@mail.gmail.com>	Fri, 06 Jan, 21:03	Mikhail Khludnev	Re: Subqueries
train	lucene-solr-user	0	2017	1	6	<CAMFB9e=0UyL5Dz3XGXrb3Q0uZx0xhY_uyEfQaD6YMC9AYoqs6Q@mail.gmail.com>	Fri, 06 Jan, 21:08	Peter Matthew Eichman	Re: Subqueries
train	lucene-solr-user	0	2017	1	7	<CAF8TkC6HfWHHuJ416NVJ60kxkiSpAh-i8S5=otsX_mCniiPtRg@mail.gmail.com>	Fri, 06 Jan, 21:13	Mikhail Khludnev	Re: Subqueries
train	lucene-solr-user	0	2017	1	0	<CAPUMpAwcdVfjxJxganCyRUodRNk8Xzioe6aK9j04B7QmOGj4hA@mail.gmail.com>	Thu, 05 Jan, 19:05	radha krishnan	Regarding /sql -- WHERE &lt;&lt;field_name&gt;&gt; IS NULL and IS NOT NULL
train	lucene-solr-user	0	2017	1	1	<CAE4tqLNx+rE0LOMYCrpyP7GpBLonTFrjD3hQSuGB2ifcsd8amQ@mail.gmail.com>	Thu, 05 Jan, 19:12	Joel Bernstein	Re: Regarding /sql -- WHERE &lt;&lt;field_name&gt;&gt; IS NULL and IS NOT NULL
train	lucene-solr-user	0	2017	1	1	<DM5PR03MB2795A1BA9C9E919BB5C14B8AF1640@DM5PR03MB2795.namprd03.prod.outlook.com>	Mon, 09 Jan, 09:56	Gethin James	Re: Regarding /sql -- WHERE &lt;&lt;field_name&gt;&gt; IS NULL and IS NOT NULL
train	lucene-solr-user	0	2017	1	0	<CADToRosrSyO0L=usGWe5GMyV779oVKsz0X9faM0_pJ_1N8hQ7g@mail.gmail.com>	Thu, 05 Jan, 20:15	Kaushik	Is there Solr limitation on size for document retrieval?
train	lucene-solr-user	0	2017	1	1	<CAN4YXvd0=se-Gv0O5SZz3AmW=rAFGWJUAbzwAbQ7rEJjFArucA@mail.gmail.com>	Thu, 05 Jan, 20:29	Erick Erickson	Re: Is there Solr limitation on size for document retrieval?
train	lucene-solr-user	0	2017	1	0	<CAFLfoCKf4ixWWbmSKypaDtjJsrCXs5OGvs=gzzusn5KTOS0pvQ@mail.gmail.com>	Thu, 05 Jan, 22:12	Chris Ulicny	SolrCloud and LVM
