[Class: Body 707842.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc50:1.0 charPerc50next:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc0:1.0 punctPerc20prev:1.0 punctPerc50prev:1.0 replySymbol:1.0]
[Class: Body 2079076.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc50prev:1.0 charPerc75next:1.0 nexturl:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc0:1.0 replySymbol:1.0]
[Class: Body 1584844.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc50prev:1.0 charPerc75:1.0 notblankL:1.0 prevreplySymbol:1.0 punctPerc0:1.0 url:1.0]
[Class: Body 1728616.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50prev:1.0 charPerc75prev:1.0 nextreplySymbol:1.0 notblankL:1.0 preveurl:1.0 punctPerc0:1.0 punctPerc20next:1.0]
[Class: Body 2407062.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50next:1.0 charPerc50prev:1.0 notblankL:1.0 punctPerc20:1.0 punctPerc20next:1.0 replySymbol:1.0]
[Class: Body 835192.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 nextreplySymbol:1.0 notblankL:1.0 prevreplySymbol:1.0 punctPerc20:1.0 punctPerc20next:1.0 punctPerc20prev:1.0]
[Class: Body 1810172.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50prev:1.0 notblankL:1.0 punctPerc20:1.0 punctPerc20prev:1.0 replySymbol:1.0]
[Class: Body 1635577.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50next:1.0 charPerc50prev:1.0 notblankL:1.0 prevreplySymbol:1.0 punctPerc0:1.0 punctPerc20next:1.0 punctPerc20prev:1.0]
[Class: Body 1258742.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc75next:1.0 nextreplySymbol:1.0 notblankL:1.0 punctPerc20:1.0]
[Class: Body 2045430.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50prev:1.0 charPerc75:1.0 notblankL:1.0 punctPerc0:1.0 punctPerc20next:1.0 punctPerc20prev:1.0 replySymbol:1.0]
[Class: Body 1946344.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20prev:1.0 charPerc50prev:1.0 charPerc75prev:1.0 notblankL:1.0 prevreplySymbol:1.0 punctPerc20:1.0]
[Class: Body 2716254.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc0:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50next:1.0 charPerc75next:1.0 nextreplySymbol:1.0 notblankL:1.0 punctPerc0:1.0 punctPerc20prev:1.0]
[Class: Body 1751369.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc75:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 punctPerc0:1.0 punctPerc20next:1.0 replySymbol:1.0]
[Class: Body 2443554.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc50prev:1.0 charPerc75prev:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc20:1.0 replySymbol:1.0]
[Class: Body 1532643.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc50prev:1.0 charPerc75next:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc0:1.0 punctPerc20prev:1.0 replySymbol:1.0]
[Class: Body 1334230.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc50prev:1.0 charPerc75:1.0 nextreplySymbol:1.0 notblankL:1.0 prevreplySymbol:1.0 punctPerc0:1.0 punctPerc20next:1.0]
[Class: Body 2793487.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50prev:1.0 charPerc75prev:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 punctPerc20:1.0 punctPerc20next:1.0 replySymbol:1.0]
[Class: Body 2212454.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50next:1.0 charPerc50prev:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc20:1.0 punctPerc20next:1.0 punctPerc20prev:1.0 replySymbol:1.0]
[Class: Body 1622645.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc20:1.0 punctPerc20next:1.0 punctPerc20prev:1.0 replySymbol:1.0]
[Class: Body 1429316.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50prev:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc20:1.0 punctPerc20next:1.0 punctPerc20prev:1.0 replySymbol:1.0]
[Class: Body 1726105.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50next:1.0 charPerc50prev:1.0 charPerc75next:1.0 notblankL:1.0 prevreplySymbol:1.0 punctPerc20:1.0 punctPerc20prev:1.0]
[Class: Body 1292565.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc75:1.0 nextreplySymbol:1.0 notblankL:1.0 punctPerc0:1.0 punctPerc20prev:1.0]
[Class: Body 2550354.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc50prev:1.0 charPerc75prev:1.0 notblankL:1.0 punctPerc0:1.0 punctPerc20next:1.0 replySymbol:1.0]
[Class: Body 1246464.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50prev:1.0 notblankL:1.0 prevreplySymbol:1.0 punctPerc20:1.0]
[Class: Body 1679277.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50next:1.0 charPerc50prev:1.0 nextreplySymbol:1.0 notblankL:1.0 punctPerc0:1.0 punctPerc20next:1.0 punctPerc20prev:1.0]
[Class: Body 1789300.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20prev:1.0 charPerc50:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 punctPerc20:1.0 punctPerc20next:1.0 replySymbol:1.0]
[Class: Body 3129228.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc0:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50next:1.0 charPerc50prev:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc20:1.0 punctPerc20next:1.0 punctPerc20prev:1.0 replySymbol:1.0]
[Class: Body 227833.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc50:1.0 charPerc50next:1.0 nextreplySymbol:1.0 notblankL:1.0 prevreplySymbol:1.0 punctPerc20:1.0 punctPerc20prev:1.0]
[Class: Body 1914479.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc50prev:1.0 notblankL:1.0 punctPerc0:1.0 punctPerc20next:1.0 punctPerc20prev:1.0 replySymbol:1.0]
[Class: Body 1140195.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc50prev:1.0 nextreplySymbol:1.0 notblankL:1.0 prevreplySymbol:1.0 punctPerc20:1.0 punctPerc20next:1.0]
[Class: Body 1810172.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50prev:1.0 notblankL:1.0 punctPerc20:1.0 punctPerc20prev:1.0 replySymbol:1.0]
[Class: Body 1414959.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50next:1.0 charPerc50prev:1.0 charPerc75next:1.0 nextreplySymbol:1.0 notblankL:1.0 prevreplySymbol:1.0 punctPerc0:1.0 punctPerc20prev:1.0]
[Class: Body 2317505.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc75:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 punctPerc0:1.0 punctPerc20next:1.0 replySymbol:1.0]
[Class: Body 2525020.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc50prev:1.0 charPerc75next:1.0 charPerc75prev:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc20:1.0 replySymbol:1.0]
[Class: Body 2001714.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc50prev:1.0 charPerc75:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc0:1.0 punctPerc20prev:1.0 replySymbol:1.0]
[Class: Body 2636205.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc50prev:1.0 charPerc75next:1.0 charPerc75prev:1.0 nexturl:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc0:1.0 replySymbol:1.0]
[Class: Body 1323983.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc50prev:1.0 charPerc75:1.0 nextreplySymbol:1.0 notblankL:1.0 prevreplySymbol:1.0 punctPerc0:1.0 url:1.0]
[Class: Body 2399516.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc50prev:1.0 charPerc75prev:1.0 notblankL:1.0 preveurl:1.0 punctPerc0:1.0 replySymbol:1.0]
[Class: Body 1048687.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc50prev:1.0 nextreplySymbol:1.0 notblankL:1.0 prevreplySymbol:1.0 punctPerc0:1.0]
[Class: Body 2186073.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50prev:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 punctPerc0:1.0 punctPerc20next:1.0 replySymbol:1.0]
[Class: Body 1943760.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50next:1.0 charPerc50prev:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc20:1.0 replySymbol:1.0]
[Class: Body 1045768.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 notblankL:1.0 prevreplySymbol:1.0 punctPerc0:1.0 punctPerc20next:1.0 punctPerc20prev:1.0]
[Class: Body 1403533.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc50prev:1.0 nextreplySymbol:1.0 notblankL:1.0 punctPerc20:1.0]
[Class: Body 2220696.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc50prev:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 punctPerc0:1.0 punctPerc20next:1.0 punctPerc20prev:1.0 replySymbol:1.0]
[Class: Body 1593478.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50prev:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc20:1.0 punctPerc20next:1.0 replySymbol:1.0]
[Class: Body 3169471.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc0:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50next:1.0 charPerc50prev:1.0 charPerc75next:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc20:1.0 punctPerc20prev:1.0 replySymbol:1.0]
[Class: Body 682729.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc75:1.0 notblankL:1.0 prevreplySymbol:1.0 punctPerc0:1.0 punctPerc20prev:1.0]
[Class: Body 1838231.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50prev:1.0 charPerc75prev:1.0 nextreplySymbol:1.0 notblankL:1.0 punctPerc0:1.0 punctPerc20next:1.0]
[Class: Body 2753522.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50next:1.0 charPerc50prev:1.0 charPerc75next:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 punctPerc20:1.0 replySymbol:1.0]
[Class: Body 1639810.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc75:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc0:1.0 punctPerc20next:1.0 punctPerc20prev:1.0 punctPerc50next:1.0 replySymbol:1.0]
[Class: Body 3716776.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc0:1.0 charPerc20prev:1.0 charPerc50prev:1.0 charPerc75prev:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc20:1.0 punctPerc20next:1.0 punctPerc50:1.0 replySymbol:1.0]
[Class: Body 2051723.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc0:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc20:1.0 punctPerc20next:1.0 punctPerc20prev:1.0 punctPerc50prev:1.0 replySymbol:1.0]
[Class: Body 2529683.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc0:1.0 charPerc20next:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc20:1.0 punctPerc20next:1.0 punctPerc20prev:1.0 replySymbol:1.0]
[Class: Body 1420061.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc50next:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc20:1.0 punctPerc20next:1.0 punctPerc20prev:1.0 replySymbol:1.0]
[Class: Body 1622645.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc20:1.0 punctPerc20next:1.0 punctPerc20prev:1.0 replySymbol:1.0]
[Class: Body 1848902.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc50prev:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc20:1.0 punctPerc20next:1.0 punctPerc20prev:1.0 replySymbol:1.0]
[Class: Body 1582928.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc50prev:1.0 charPerc75next:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc20:1.0 punctPerc20prev:1.0 replySymbol:1.0]
[Class: Body 921314.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50prev:1.0 charPerc75:1.0 nextreplySymbol:1.0 notblankL:1.0 prevreplySymbol:1.0 punctPerc0:1.0 punctPerc20next:1.0 punctPerc20prev:1.0]
[Class: Body 4537330.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc0:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50prev:1.0 charPerc75prev:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 punctPerc20:1.0 punctPerc20next:1.0 punctPerc50next:1.0 replySymbol:1.0]
[Class: Body 1052247.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc50next:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc20:1.0 punctPerc20prev:1.0 punctPerc50:1.0 replySymbol:1.0]
[Class: Body 350878.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20prev:1.0 charPerc50:1.0 nextreplySymbol:1.0 notblankL:1.0 prevreplySymbol:1.0 punctPerc0:1.0 punctPerc20next:1.0 punctPerc20prev:1.0 punctPerc50next:1.0 punctPerc50prev:1.0]
[Class: Body 3671335.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc0:1.0 charPerc20prev:1.0 charPerc50prev:1.0 nextnextblankL:1.0 nextreplySymbol:1.0 nextsicline:1.0 notblankL:1.0 punctPerc20:1.0 punctPerc20next:1.0 punctPerc50:1.0 replySymbol:1.0]
[Class: Body 1563621.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc0:1.0 nextblankL:1.0 nextnextblankL:1.0 notblankL:1.0 prevreplySymbol:1.0 prevsicline:1.0 punctPerc20:1.0 punctPerc20prev:1.0 punctPerc50prev:1.0 replySymbol:1.0]
[Class: Body 1910570.0]	[Class: Body 1.0]	[compact instance/mail0: blankL:1.0 charPerc0:1.0 nextblankL:1.0 prevreplySymbol:1.0 punctPerc0:1.0 punctPerc20prev:1.0]
[Class: Body 2852309.0]	[Class: Body 1.0]	[compact instance/mail0: blankL:1.0 charPerc0:1.0 charPerc20next:1.0 nextnextblankL:1.0 nextotherreplySymbol:1.0 prevblankL:1.0 punctPerc0:1.0 punctPerc20next:1.0]
[Class: Body 801350.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 closeprevblankL:1.0 closeprevprevblankL:1.0 nextblankL:1.0 notblankL:1.0 otherreplySymbol:1.0 prevblankL:1.0 prevprevblankL:1.0 punctPerc20:1.0]
[Class: Body 4314443.0]	[Class: Body 1.0]	[compact instance/mail0: blankL:1.0 charPerc0:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50next:1.0 closeblankL:1.0 closecharPerc0:1.0 closecharPerc20next:1.0 closecharPerc20prev:1.0 closecharPerc50next:1.0 closeprevprevblankL:1.0 closepunctPerc0:1.0 closepunctPerc20prev:1.0 prevotherreplySymbol:1.0 prevprevblankL:1.0 punctPerc0:1.0 punctPerc20prev:1.0]
[Class: Body 2134527.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc50:1.0 charPerc50next:1.0 closecharPerc20:1.0 closecharPerc20next:1.0 closecharPerc50:1.0 closecharPerc50next:1.0 closenextnextblanL:1.0 closeprevblankL:1.0 closepunctPerc0:1.0 closepunctPerc20next:1.0 nextnextblankL:1.0 notblankL:1.0 prevblankL:1.0 punctPerc0:1.0 punctPerc20next:1.0]
[Class: Body 1849039.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50prev:1.0 closecharPerc20:1.0 closecharPerc20prev:1.0 closecharPerc50:1.0 closecharPerc50prev:1.0 closenextblanL:1.0 closeprevprevblankL:1.0 closepunctPerc20:1.0 nextblankL:1.0 notblankL:1.0 prevprevblankL:1.0 punctPerc20:1.0]
[Class: Body 4581364.0]	[Class: Body 1.0]	[compact instance/mail0: blankL:1.0 charPerc0:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50next:1.0 charPerc50prev:1.0 closeblankL:1.0 closecharPerc0:1.0 closecharPerc20next:1.0 closecharPerc20prev:1.0 closecharPerc50next:1.0 closecharPerc50prev:1.0 closepunctPerc0:1.0 closepunctPerc20prev:1.0 punctPerc0:1.0 punctPerc20prev:1.0]
[Class: Body 1945585.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc50:1.0 charPerc50next:1.0 closecharPerc20:1.0 closecharPerc20next:1.0 closecharPerc50:1.0 closecharPerc50next:1.0 closeprevblankL:1.0 closepunctPerc0:1.0 closepunctPerc20next:1.0 notblankL:1.0 prevblankL:1.0 punctPerc0:1.0 punctPerc20next:1.0]
[Class: Body 2991714.0]	[Class: Body 1.0]	[compact instance/mail0: charPerc20:1.0 charPerc20next:1.0 charPerc20prev:1.0 charPerc50:1.0 charPerc50next:1.0 charPerc50prev:1.0 closecharPerc20:1.0 closecharPerc20next:1.0 closecharPerc20prev:1.0 closecharPerc50:1.0 closecharPerc50next:1.0 closecharPerc50prev:1.0 closenextnextblanL:1.0 closeprevprevblankL:1.0 closepunctPerc20:1.0 closepunctPerc20next:1.0 nextnextblankL:1.0 notblankL:1.0 prevprevblankL:1.0 punctPerc20:1.0 punctPerc20next:1.0]
